Title,Location,Description,nTile10,nTile25,nTile50,nTile75,nTile90
Software Engineer I,"El Monte, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",69719,76385,83708,91782,99133
Software Engineer I,"Carlsbad, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",66225,72557,79513,87182,94165
Software Engineer I,"North Charleston, SC","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",58602,64206,70361,77148,83327
Software Engineer I,"Temecula, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",66375,72722,79693,87380,94378
Software Engineer I,"Clovis, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",61192,67043,73470,80556,87008
Software Engineer I,"Springfield, IL","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",56958,62404,68386,74983,80988
Software Engineer I,"Meridian, ID","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",57407,62896,68926,75574,81627
Software Engineer I,"Westminster, CO","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",62407,68375,74929,82157,88737
Software Engineer I,"Costa Mesa, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",68807,75386,82613,90581,97836
Software Engineer I,"High Point, NC","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59328,65001,71232,78103,84358
Software Engineer I,"Manchester, NH","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",63314,69369,76018,83351,90027
Software Engineer I,"Pueblo, CO","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",57230,62702,68713,75341,81375
Software Engineer I,"Lakeland, FL","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",58361,63942,70071,76830,82984
Software Engineer I,"Pompano Beach, FL","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59927,65657,71951,78891,85210
Software Engineer I,"West Palm Beach, FL","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",60286,66051,72383,79365,85721
Software Engineer I,"Antioch, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",70584,77334,84747,92922,100364
Software Engineer I,"Everett, WA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",66030,72344,79279,86925,93888
Software Engineer I,"Downey, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",69129,75739,82999,91005,98294
Software Engineer I,"Lowell, MA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",67264,73696,80760,88550,95643
Software Engineer I,"Elgin, IL","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",64355,70509,77268,84721,91507
Software Engineer I,"Richmond, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",73258,80263,87957,96441,104165
Software Engineer I,"Peoria, IL","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59606,65305,71566,78469,84753
Software Engineer I,"Broken Arrow, OK","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59019,64663,70862,77697,83920
Software Engineer I,"Miami Gardens, FL","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59612,65312,71573,78477,84762
Software Engineer I,"Billings, MT","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59098,64750,70957,77801,84032
Software Engineer I,"Gresham, OR","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",63984,70102,76822,84232,90979
Software Engineer I,"Lewisville, TX","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",60382,66156,72498,79491,85857
Software Engineer I,"Hillsboro, OR","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",63861,69967,76674,84070,90803
Software Engineer I,"Ventura, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",66153,72479,79427,87088,94063
Software Engineer I,"Greeley, CO","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",60305,66072,72406,79390,85748
Software Engineer I,"Inglewood, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",69793,76466,83797,91879,99238
Software Engineer I,"Waterbury, CT","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",66524,72885,79872,87576,94590
Software Engineer I,"League City, TX","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",61366,67234,73679,80786,87257
Software Engineer I,"Santa Maria, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",65492,71755,78633,86218,93123
Software Engineer I,"Tyler, TX","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",55849,61189,67055,73523,79411
Software Engineer I,"Lakewood, NJ","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",69331,75960,83242,91271,98581
Software Engineer I,"Daly City, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",77137,84514,92615,101548,109682
Software Engineer I,"Boulder, CO","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",63216,69261,75900,83221,89886
Software Engineer I,"Allen, TX","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",60687,66490,72864,79892,86291
Software Engineer I,"West Covina, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",68813,75393,82620,90589,97845
Software Engineer I,"Sparks, NV","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",61957,67881,74388,81564,88096
Software Engineer I,"Wichita Falls, TX","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",56347,61735,67653,74179,80120
Software Engineer I,"Green Bay, WI","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59198,64859,71077,77932,84174
Software Engineer I,"San Mateo, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",75138,82323,90215,98916,106839
Software Engineer I,"Norwalk, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",68871,75457,82690,90667,97928
Software Engineer I,"Rialto, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",65742,72028,78933,86547,93479
Software Engineer I,"Las Cruces, NM","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",52453,57469,62978,69053,74584
Software Engineer I,"Chico, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",62982,69004,75619,82913,89554
Software Engineer I,"El Cajon, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",66397,72747,79720,87410,94411
Software Engineer I,"Burbank, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",69793,76466,83797,91879,99238
Software Engineer I,"South Bend, IN","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",58186,63750,69861,76600,82735
Software Engineer I,"Renton, WA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",67408,73853,80933,88740,95847
Software Engineer I,"Vista, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",66225,72557,79513,87182,94165
Software Engineer I,"Davenport, IA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",58729,64345,70513,77315,83507
Software Engineer I,"Edinburg, TX","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",53071,58145,63719,69865,75461
Software Engineer I,"Tuscaloosa, AL","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",57856,63388,69464,76165,82265
Software Engineer I,"Carmel, IN","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59970,65704,72003,78948,85271
Software Engineer I,"San Angelo, TX","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",55786,61120,66979,73440,79322
Software Engineer I,"Vacaville, CA","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",68713,75284,82501,90459,97704
Software Engineer I,"Clinton, MI","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",63382,69443,76100,83440,90123
Software Engineer I,"Bend, OR","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",59495,65184,71433,78323,84596
Software Engineer I,"Woodbridge, NJ","Software Engineer I designs and develops software applications. Performs coding, debugging, testing and troubleshooting throughout the application development process. Being a Software Engineer I requires a bachelor&#39;s degree. Typically reports to a manager. The Software Engineer I works on projects/matters of limited complexity in a support role. Work is closely managed. To be a Software Engineer I typically requires 0-2 years of related experience.",69239,75859,83131,91150,98450
